Temperature_C,Salinity_ppt,Optimal_Frequency_kHz,Optimal_Power_W
36.26,0.451,53.84,1.577
49.96,0.334,73.6,1.53
32.36,0.304,48.86,1.122
48.11,0.411,71.62,1.817
34.92,0.023,48.24,0.65
52.08,0.669,79.06,2.398
39.04,0.845,59.92,2.637
43.9,0.355,66.77,1.459
47.98,0.046,70.74,0.767
35.14,0.987,54.2,3.0
52.25,0.264,80.58,1.33
39.08,0.127,57.03,0.611
49.87,0.37,73.14,1.647
34.75,0.739,49.27,2.337
50.64,0.294,73.96,1.465
33.85,0.575,50.43,1.854
42.76,0.416,64.1,1.654
37.42,0.118,55.29,0.752
52.45,0.33,75.71,1.619
37.86,0.725,56.05,2.313
56.45,0.612,83.64,2.202
56.75,0.12,80.85,1.144
35.89,0.163,49.15,0.7
48.42,0.641,74.04,2.267
32.63,0.813,50.63,2.347
41.75,0.349,58.99,1.491
51.4,0.595,76.19,2.236
49.78,0.171,69.12,1.16
48.74,0.311,72.28,1.438
38.48,0.02,52.22,0.604
41.34,0.768,66.08,2.32
33.09,0.401,48.17,1.293
51.57,0.816,79.07,2.875
45.12,0.708,67.15,2.338
51.26,0.829,76.0,2.625
37.47,0.286,50.93,1.28
39.73,0.185,55.44,1.044
40.03,0.972,60.48,2.987
30.77,0.717,43.54,2.116
40.23,0.834,62.13,2.723
54.1,0.013,79.67,0.916
56.92,0.354,84.28,1.848
45.55,0.743,73.2,2.524
43.67,0.078,58.84,0.778
30.92,0.567,45.0,1.705
56.38,0.429,84.34,1.799
30.39,0.018,40.0,0.392
58.34,0.236,85.37,1.504
44.68,0.285,65.18,1.278
40.26,0.112,56.63,0.834
57.73,0.632,87.37,2.407
30.73,0.242,40.03,0.99
47.44,0.278,66.34,1.272
46.47,0.898,71.16,2.791
36.58,0.467,52.53,1.58
42.87,0.392,62.55,1.604
49.57,0.724,75.43,2.408
51.81,0.91,79.31,3.0
30.02,0.025,40.0,0.232
58.11,0.448,85.95,1.963
34.94,0.611,54.61,1.813
37.01,0.319,51.52,1.028
37.9,0.772,56.54,2.418
31.13,0.971,46.2,2.737
33.69,0.943,50.09,2.621
59.59,0.266,88.99,1.515
39.46,0.226,56.28,1.09
33.46,0.957,50.36,2.733
33.21,0.459,47.32,1.495
51.58,0.208,74.34,1.221
55.64,0.707,86.06,2.534
37.71,0.284,58.15,1.118
30.63,0.267,40.86,0.931
36.69,0.879,56.77,2.572
31.7,0.162,43.78,0.659
33.1,0.064,46.69,0.493
42.95,0.269,63.72,1.181
36.9,0.607,55.09,1.87
45.48,0.123,65.42,0.979
37.6,0.472,54.13,1.73
58.22,0.627,87.38,2.433
57.18,0.849,88.38,2.971
47.0,0.23,66.02,1.159
40.63,0.817,60.73,2.641
41.43,0.235,61.92,1.255
42.36,0.677,64.03,2.226
51.83,0.431,79.29,1.772
43.55,0.115,65.31,0.885
55.7,0.714,85.05,2.61
58.32,0.218,87.04,1.371
40.08,0.177,56.58,0.981
46.82,0.358,67.44,1.607
32.85,0.653,46.58,1.927
36.01,0.234,52.71,1.209
42.4,0.184,61.37,0.885
36.19,0.01,53.65,0.38
56.3,0.472,86.85,2.024
34.75,0.429,48.71,1.646
43.67,0.234,64.96,1.113
48.17,0.054,68.79,0.712
50.76,0.429,78.22,1.832
41.49,0.788,62.14,2.48
56.07,0.715,83.9,2.663
47.05,0.861,70.85,2.787
43.19,0.01,59.66,0.519
32.02,0.966,47.35,2.944
43.94,0.341,63.21,1.196
54.62,0.99,87.05,3.0
48.44,0.253,74.61,1.375
54.96,0.472,80.11,1.918
44.82,0.354,68.36,1.631
33.55,0.356,46.87,1.151
30.41,0.842,46.4,2.495
39.1,0.746,55.72,2.181
50.94,0.992,80.5,3.0
53.71,0.614,77.6,2.216
38.87,0.463,57.6,1.576
44.87,0.09,64.85,0.824
42.63,0.997,66.58,2.978
42.32,0.552,61.54,1.762
36.94,0.7,56.41,2.227
34.09,0.407,49.77,1.403
35.9,0.548,52.31,1.82
31.66,0.943,49.66,2.703
35.94,0.166,50.32,0.911
30.28,0.292,43.25,1.03
48.82,0.152,70.77,1.138
39.49,0.792,60.37,2.408
59.19,0.062,88.23,0.982
35.81,0.082,48.99,0.73
40.37,0.298,55.92,1.362
40.74,0.514,60.81,1.846
30.25,0.406,45.22,1.25
55.18,0.045,81.15,0.838
30.96,0.957,47.92,2.819
58.21,0.953,90.76,3.0
56.76,0.279,85.97,1.529
46.07,0.732,69.72,2.637
46.31,0.579,68.66,2.109
49.61,0.237,75.02,1.197
41.61,0.262,59.09,1.166
49.42,0.491,75.79,1.917
31.34,0.419,46.88,1.382
31.62,0.291,45.48,1.161
43.72,0.808,64.29,2.517
46.49,0.481,69.32,1.727
56.63,0.655,86.14,2.518
33.14,0.189,45.17,0.795
54.68,0.534,82.97,2.321
36.3,0.318,53.53,1.296
41.82,0.526,61.16,1.81
39.5,0.781,59.54,2.539
42.0,0.769,63.34,2.521
34.51,0.354,51.68,1.327
45.11,0.694,67.82,2.328
54.05,0.941,81.66,3.0
43.25,0.626,61.8,1.961
44.72,0.148,65.17,1.071
55.46,0.68,83.3,2.234
51.18,0.105,75.86,0.951
44.71,0.872,66.11,2.647
37.73,0.517,54.39,1.706
56.55,0.385,82.13,1.788
47.31,0.057,68.91,0.693
36.63,0.381,54.2,1.163
38.07,0.903,59.01,2.736
54.09,0.021,76.5,1.001
31.32,0.475,43.48,1.485
59.76,0.931,93.68,3.0
33.91,0.395,45.25,1.486
53.88,0.428,80.3,1.696
41.84,0.579,65.45,1.947
44.77,0.463,66.04,1.651
56.42,0.169,80.31,1.185
42.39,0.019,58.72,0.73
46.12,0.61,68.2,2.165
31.48,0.921,52.17,2.695
30.07,0.106,44.08,0.564
37.34,0.211,54.48,0.877
50.42,0.37,74.2,1.688
33.64,0.809,53.07,2.495
33.41,0.269,44.81,1.067
42.33,0.882,67.17,2.791
49.44,0.055,73.28,0.727
51.36,0.941,79.52,3.0
35.35,0.561,54.21,1.917
32.39,0.659,46.88,2.027
58.21,0.368,84.82,1.64
37.82,0.782,59.16,2.542
55.6,0.167,81.79,1.153
55.9,0.049,82.94,0.971
53.18,0.396,83.1,1.829
35.07,0.854,51.78,2.622
54.65,0.755,83.69,2.536
53.08,0.517,83.17,2.064
47.9,0.572,73.41,2.092
40.12,0.13,55.57,0.942
37.88,0.841,55.73,2.596
33.66,0.787,49.52,2.456
45.29,0.656,66.93,2.29
47.56,0.466,71.36,1.811
40.78,0.964,63.19,2.942
44.26,0.879,68.65,2.905
40.91,0.644,59.63,2.025
49.23,0.372,72.86,1.687
57.04,0.618,82.86,2.336
34.92,0.575,51.61,1.77
41.44,0.394,63.02,1.596
34.23,0.307,45.75,1.081
48.75,0.407,73.41,1.723
51.87,0.574,77.21,2.133
57.96,0.428,88.91,1.741
38.37,0.264,55.28,1.164
58.51,0.761,90.99,2.783
31.9,0.531,46.36,1.514
48.09,0.068,72.01,0.775
31.71,0.368,45.65,1.111
56.81,0.885,86.8,3.0
45.89,0.755,70.16,2.617
50.08,0.323,73.33,1.578
54.95,0.938,85.87,3.0
34.51,0.077,46.83,0.54
31.16,0.961,46.27,2.77
56.37,0.246,84.06,1.441
39.45,0.009,55.28,0.527
33.87,0.434,50.92,1.539
44.05,0.359,63.81,1.573
47.95,0.539,67.99,1.976
30.93,0.797,45.54,2.198
38.25,0.842,55.0,2.556
30.98,0.401,44.81,1.305
42.61,0.43,59.41,1.65
56.85,0.148,81.88,1.274
59.48,0.048,86.73,0.855
49.11,0.641,77.51,2.232
34.85,0.064,46.0,0.481
57.18,0.734,87.91,2.778
45.49,0.539,69.17,1.941
34.61,0.199,51.54,0.848
57.65,0.54,89.04,2.245
52.72,0.183,79.64,1.165
51.95,0.439,79.48,1.835
51.28,0.8,76.42,2.87
36.01,0.462,53.11,1.718
36.33,0.149,52.72,0.766
50.65,0.724,75.47,2.508
36.59,0.187,50.51,0.849
43.16,0.739,63.88,2.256
53.46,0.479,81.96,2.05
53.52,0.454,80.21,2.098
43.6,0.851,66.22,2.665
53.77,0.709,79.71,2.481
55.16,0.033,80.32,0.864
49.64,0.296,72.07,1.44
36.85,0.871,56.68,2.524
38.22,0.018,50.98,0.474
39.45,0.545,58.74,1.933
33.5,0.728,49.1,2.2
38.19,0.622,54.34,2.12
36.29,0.761,51.97,2.356
43.66,0.726,63.86,2.3
57.25,0.692,87.34,2.529
33.13,0.822,50.19,2.436
51.61,0.646,78.99,2.257
50.62,0.402,76.02,1.618
32.87,0.472,45.91,1.442
57.68,0.717,90.7,2.687
47.05,0.876,71.66,2.803
40.91,0.272,59.99,1.293
52.7,0.342,78.04,1.537
37.72,0.931,58.69,2.585
50.81,0.579,76.33,2.152
31.19,0.179,43.77,0.903
55.18,0.664,84.26,2.466
43.45,0.991,69.08,2.936
49.1,0.823,73.86,2.611
36.64,0.746,51.55,2.393
50.31,0.208,71.8,1.162
53.17,0.876,84.46,3.0
44.2,0.526,65.56,1.951
48.53,0.889,75.17,2.832
43.69,0.33,61.78,1.492
56.82,0.062,83.42,0.918
44.94,0.476,64.71,1.673
55.25,0.27,80.27,1.41
54.04,0.715,81.95,2.63
42.32,0.957,66.34,3.0
36.9,0.691,56.29,2.134
42.18,0.887,65.97,2.612
54.79,0.453,79.2,1.804
36.83,0.772,55.54,2.28
45.73,0.843,69.84,2.619
54.18,0.711,79.89,2.582
40.6,0.508,60.05,1.937
49.27,0.626,74.08,2.314
37.37,0.701,57.02,2.108
33.28,0.253,46.93,0.943
53.83,0.81,81.89,2.761
32.97,0.95,52.3,2.766
38.14,0.465,51.38,1.752
55.65,0.701,85.12,2.528
40.39,0.737,57.53,2.474
59.19,0.662,88.86,2.708
59.39,0.547,91.36,2.228
38.05,0.882,55.62,2.635
31.23,0.449,41.81,1.418
51.15,0.061,78.97,0.881
43.53,0.845,64.0,2.653
33.02,0.674,52.18,2.116
51.23,0.849,78.71,2.724
30.94,0.139,41.28,0.622
56.11,0.031,83.09,0.925
34.16,0.934,54.93,2.789
33.82,0.148,44.71,0.921
35.27,0.81,52.27,2.326
58.81,0.823,92.73,2.882
50.8,0.709,78.1,2.306
54.04,0.131,81.46,1.02
41.93,0.667,64.12,2.066
40.09,0.889,65.09,2.683
37.03,0.426,54.17,1.486
44.42,0.414,66.0,1.66
46.55,0.443,69.79,1.714
48.95,0.082,70.53,0.922
37.71,0.892,59.39,2.693
58.46,0.869,91.22,2.959
35.09,0.998,55.71,2.762
58.97,0.585,91.75,2.389
30.45,0.751,46.08,2.319
44.43,0.203,65.31,1.298
40.0,0.668,57.99,2.244
43.47,0.65,64.36,2.31
47.12,0.901,74.49,2.932
43.07,0.831,68.74,2.662
42.45,0.938,61.66,2.904
51.98,0.869,79.25,2.903
50.58,0.869,78.18,2.932
55.0,0.064,78.62,0.918
37.5,0.846,55.43,2.553
48.29,0.607,73.85,2.09
47.56,0.38,73.53,1.64
41.09,0.057,54.02,0.586
44.58,0.678,67.06,2.289
39.41,0.328,57.96,1.349
34.26,0.468,51.18,1.601
36.41,0.682,54.99,2.194
33.17,0.912,54.06,2.626
50.49,0.825,77.8,2.812
49.82,0.451,77.04,1.784
58.52,0.388,86.66,1.682
51.89,0.24,76.58,1.38
31.56,0.372,42.31,1.286
56.53,0.111,84.91,1.189
55.88,0.971,86.99,3.0
43.3,0.574,65.44,1.873
47.58,0.128,68.26,0.964
59.28,0.353,90.14,1.839
45.97,0.547,69.63,2.025
57.16,0.533,84.66,2.164
32.49,0.036,42.33,0.305
35.73,0.951,54.82,2.71
43.22,0.275,64.13,1.291
47.54,0.016,71.89,0.558
54.49,0.076,80.24,0.955
59.65,0.58,92.93,2.347
41.67,0.138,56.27,0.97
31.42,0.042,46.55,0.482
54.04,0.38,81.95,1.807
48.13,0.623,72.65,2.244
35.96,0.112,49.87,0.631
44.84,0.313,63.42,1.331
52.27,0.418,76.49,1.715
53.11,0.159,81.76,1.208
44.99,0.506,65.04,1.809
39.16,0.085,53.15,0.665
59.21,0.047,85.61,1.002
49.9,0.52,72.56,2.129
42.25,0.248,61.11,1.217
38.41,0.095,56.21,0.645
51.93,0.424,76.42,1.811
37.27,0.915,54.37,2.865
35.15,0.724,53.17,2.263
45.9,0.816,70.21,2.529
38.7,0.872,61.16,2.581
48.87,0.973,75.11,3.0
33.54,0.763,49.72,2.394
49.65,0.608,74.79,2.314
38.5,0.365,55.97,1.334
30.01,0.182,40.32,0.703
33.81,0.687,49.1,2.096
58.01,0.995,87.08,3.0
56.02,0.467,83.31,1.912
37.01,0.724,56.99,2.229
53.35,0.495,82.03,1.888
48.26,0.432,70.86,1.847
59.13,0.41,91.66,1.767
41.21,0.505,60.9,1.644
50.44,0.367,72.24,1.661
31.91,0.749,44.24,2.111
41.89,0.874,66.7,2.683
58.91,0.883,90.81,3.0
46.17,0.228,64.81,1.247
38.64,0.896,54.68,2.695
33.61,0.342,47.03,1.368
51.11,0.309,76.43,1.495
49.35,0.727,73.92,2.599
41.22,0.305,57.67,1.308
58.53,0.053,84.86,1.173
30.67,0.374,45.79,1.332
39.11,0.721,56.12,2.289
57.63,0.327,84.89,1.72
39.63,0.63,61.6,2.046
37.57,0.66,57.06,2.08
46.03,0.734,70.4,2.351
54.71,0.897,83.63,2.972
33.09,0.433,47.61,1.608
58.29,0.166,85.19,1.186
53.85,0.319,78.36,1.522
35.44,0.432,49.13,1.482
51.36,0.714,80.03,2.507
41.55,0.013,58.44,0.594
42.07,0.316,61.83,1.293
53.5,0.78,82.58,2.755
58.88,0.671,91.12,2.646
33.8,0.732,49.96,2.307
42.62,0.812,64.1,2.561
44.43,0.783,66.15,2.596
41.29,0.682,59.33,2.14
40.9,0.44,57.83,1.559
31.57,0.984,47.68,2.696
50.57,0.569,73.11,2.13
43.09,0.203,59.39,1.0
35.84,0.293,53.19,1.027
54.48,0.694,83.78,2.493
54.08,0.925,83.17,2.955
44.59,0.179,68.96,1.145
38.95,0.082,51.52,0.64
49.14,0.882,77.87,2.966
38.64,0.915,59.1,2.722
37.08,0.276,54.56,1.037
51.92,0.377,77.55,1.776
31.21,0.66,42.15,1.982
32.84,0.33,46.72,1.333
30.2,0.877,46.26,2.46
34.59,0.108,43.6,0.625
32.07,0.038,47.43,0.517
59.87,0.208,89.67,1.5
38.66,0.286,56.92,1.201
34.48,0.113,45.51,0.939
37.23,0.066,53.34,0.586
58.08,0.756,91.65,2.649
45.6,0.164,66.46,0.943
40.94,0.914,62.98,2.782
56.2,0.368,82.34,1.866
41.85,0.671,62.55,2.199
40.05,0.225,56.41,1.19
36.22,0.24,52.54,1.06
41.33,0.575,59.88,2.05
39.5,0.561,59.69,1.923
50.32,0.769,75.44,2.659
38.69,0.758,57.92,2.428
47.32,0.671,72.96,2.278
31.98,0.449,44.45,1.418
35.74,0.891,55.83,2.669
42.22,0.623,64.4,2.256
58.11,0.99,90.37,3.0
41.32,0.819,65.35,2.412
49.92,0.044,72.3,0.788
37.65,0.321,56.37,1.337
33.81,0.572,53.12,1.81
31.76,0.721,46.66,2.045
39.16,0.55,59.25,1.865
34.73,0.786,51.01,2.221
35.22,0.283,47.98,1.161
52.82,0.184,77.23,1.192
30.48,0.054,40.0,0.438
46.73,0.573,68.34,2.102
41.38,0.689,63.53,2.266
45.2,0.326,65.24,1.376
46.88,0.614,72.12,2.254
39.4,0.052,55.95,0.682
38.85,0.099,58.46,0.583
52.0,0.702,80.46,2.476
56.14,0.368,86.26,1.657
35.78,0.671,54.08,1.992
32.93,0.832,50.3,2.481
56.93,0.853,90.54,2.937
40.5,0.172,59.17,0.929
46.54,0.486,69.8,1.793
40.79,0.734,62.07,2.38
33.77,0.774,51.76,2.365
47.68,0.785,71.65,2.789
45.75,0.228,65.15,1.171
36.09,0.193,53.75,0.787
43.56,0.59,68.96,2.006
53.91,0.741,80.84,2.699
47.71,0.319,68.92,1.39
32.91,0.105,47.57,0.501
46.44,0.717,71.67,2.361
51.08,0.3,76.88,1.428
53.78,0.166,80.84,1.105
48.87,0.148,70.6,1.064
34.58,0.315,49.88,1.173
51.31,0.593,78.15,2.271
50.32,0.358,72.95,1.567
30.73,0.021,41.93,0.411
42.35,0.097,62.82,0.75
39.99,0.291,57.06,1.136
50.08,0.66,76.4,2.307
36.48,0.099,51.38,0.547
47.73,0.561,71.16,2.199
57.4,0.12,85.91,1.159
53.93,0.212,78.2,1.244
57.64,0.172,87.93,1.253
59.36,0.067,88.62,0.859
30.32,0.671,42.67,2.099
48.68,0.463,76.07,1.939
42.39,0.831,65.14,2.634
55.8,0.099,80.42,1.089
37.55,0.145,55.16,0.712
59.43,0.306,89.92,1.559
48.41,0.766,70.51,2.447
53.81,0.306,78.87,1.528
32.57,0.408,47.12,1.457
35.5,0.302,46.3,1.133
52.75,0.08,77.05,0.983
30.66,0.939,47.01,2.74
54.51,0.549,80.13,2.032
30.42,0.788,45.94,2.426
49.71,0.658,75.51,2.433
40.95,0.514,58.23,1.846
48.34,0.09,71.73,0.965
50.88,0.643,78.94,2.402
40.27,0.155,56.79,0.917
33.24,0.414,47.27,1.515
32.09,0.629,48.57,1.878
47.67,0.782,72.56,2.646
45.62,0.685,65.24,2.431
52.27,0.672,80.63,2.209
45.29,0.149,63.74,1.013
42.67,0.346,61.57,1.477
41.94,0.043,62.28,0.509
30.79,0.719,45.32,2.137
40.07,0.953,61.83,2.819
59.28,0.264,89.45,1.578
56.21,0.088,83.47,1.036
39.88,0.476,56.83,1.611
47.63,0.857,73.23,2.883
55.42,0.552,84.05,2.155
43.24,0.047,62.01,0.703
30.54,0.974,47.29,2.852
32.24,0.829,53.72,2.343
45.31,0.132,62.94,0.936
59.08,0.922,94.02,3.0
50.8,0.451,78.34,1.821
32.13,0.372,46.62,1.445
35.68,0.461,50.56,1.603
53.14,0.835,85.36,2.874
55.24,0.659,79.96,2.495
48.53,0.059,68.64,0.853
49.33,0.958,79.02,2.935
30.85,0.148,41.51,0.87
54.86,0.746,87.44,2.544
53.65,0.636,78.63,2.502
37.77,0.188,51.33,0.974
51.26,0.171,73.98,1.166
36.45,0.87,56.37,2.58
31.21,0.42,44.01,1.582
36.03,0.655,52.6,2.105
35.36,0.504,54.44,1.669
40.13,0.727,63.6,2.278
42.55,0.479,62.13,1.697
45.26,0.287,62.71,1.328
44.3,0.363,60.75,1.42
38.12,0.859,58.63,2.664
30.88,0.468,45.52,1.436
48.15,0.213,70.45,1.277
41.87,0.935,64.46,2.953
38.96,0.797,57.51,2.466
56.01,0.056,83.26,1.006
52.4,0.999,85.19,3.0
55.73,0.695,80.91,2.435
44.85,0.16,64.57,1.136
33.93,0.237,45.77,0.951
50.89,0.692,74.59,2.504
36.18,0.78,52.31,2.431
43.24,0.239,63.37,0.963
31.95,0.257,45.47,0.929
54.76,0.307,84.38,1.63
33.78,0.598,49.65,1.876
57.09,0.172,80.86,1.327
55.93,0.104,81.63,1.087
43.94,0.679,63.6,2.374
52.33,0.779,77.99,2.703
48.58,0.501,73.9,2.038
54.09,0.364,81.12,1.613
42.95,0.432,64.49,1.629
53.57,0.388,79.33,1.695
43.87,0.96,69.54,3.0
58.23,0.768,88.95,2.763
44.59,0.208,66.83,1.094
43.88,0.384,65.2,1.482
53.55,0.544,80.53,2.094
54.65,0.613,83.54,2.325
46.63,0.468,69.39,1.641
35.39,0.81,56.68,2.249
44.03,0.768,67.55,2.504
59.04,0.505,89.5,1.922
52.59,0.854,80.79,2.872
54.33,0.751,85.13,2.634
30.98,0.779,47.66,2.31
44.04,0.956,67.65,2.918
49.4,0.266,70.33,1.48
54.9,0.268,79.64,1.535
31.48,0.889,47.33,2.431
55.57,0.772,88.25,2.719
46.45,0.927,71.38,3.0
35.92,0.063,48.66,0.52
39.52,0.628,55.47,2.056
38.46,0.145,57.43,0.943
45.93,0.504,69.64,1.835
31.55,0.156,45.01,0.81
34.76,0.128,50.3,0.643
54.38,0.012,78.75,0.587
33.98,0.63,50.32,2.053
37.0,0.359,56.33,1.373
43.6,0.105,62.75,0.875
45.51,0.323,67.93,1.33
52.91,0.169,79.41,1.099
43.42,0.942,68.41,3.0
53.7,0.32,79.58,1.593
48.55,0.334,71.62,1.496
33.39,0.84,52.02,2.485
34.69,0.648,52.94,2.134
43.11,0.71,67.58,2.396
41.91,0.636,63.97,2.09
52.31,0.946,82.56,2.999
47.42,0.207,68.22,1.213
41.64,0.989,63.4,2.932
35.12,0.831,54.74,2.385
36.81,0.589,53.27,2.014
47.27,0.662,71.56,2.371
42.7,0.649,66.98,2.207
45.45,0.058,67.51,0.656
35.12,0.218,50.1,1.091
49.89,0.961,77.0,3.0
55.58,0.534,83.88,2.123
37.74,0.378,56.39,1.359
44.75,0.762,68.09,2.506
59.27,0.525,88.86,2.158
40.0,0.013,58.51,0.71
47.85,0.736,73.34,2.467
32.71,0.732,47.57,2.099
48.18,0.165,71.04,1.204
32.69,0.957,51.98,2.7
58.78,0.224,85.37,1.498
51.47,0.458,76.7,1.928
53.64,0.115,78.03,1.055
51.12,0.603,78.32,2.153
47.69,0.375,71.82,1.589
43.5,0.353,62.61,1.359
55.75,0.827,83.18,2.881
58.71,0.01,88.05,0.96
44.97,0.798,66.5,2.732
57.95,0.571,88.68,2.201
47.5,0.986,73.65,3.0
46.15,0.589,69.7,2.055
43.63,0.055,65.45,0.733
36.28,0.051,56.43,0.43
30.11,0.883,42.21,2.436
37.25,0.841,58.61,2.413
45.29,0.346,66.23,1.355
41.4,0.618,64.04,2.02
43.45,0.49,66.38,1.927
59.42,0.967,95.69,3.0
40.51,0.95,63.08,2.89
43.57,0.984,65.83,3.0
34.01,0.866,53.46,2.577
31.44,0.91,48.0,2.641
53.26,0.217,78.06,1.271
47.12,0.831,71.43,2.669
52.82,0.709,82.78,2.424
34.5,0.963,56.18,2.749
47.15,0.571,68.48,2.049
37.61,0.085,53.93,0.693
36.84,0.597,53.79,1.927
30.35,0.687,41.74,1.994
33.91,0.22,47.87,0.856
39.28,0.394,55.54,1.503
33.51,0.599,46.05,1.827
59.58,0.374,88.0,1.855
39.26,0.375,55.01,1.269
33.91,0.133,45.76,0.738
35.97,0.941,52.55,2.831
47.63,0.75,71.92,2.578
31.92,0.001,41.66,0.326
55.87,0.766,86.74,2.805
58.84,0.74,91.78,2.625
37.4,0.01,52.42,0.465
43.5,0.37,63.35,1.479
30.66,0.607,44.18,1.913
49.22,0.453,71.8,1.655
42.42,0.778,62.91,2.409
38.1,0.425,56.92,1.665
36.21,0.154,47.33,0.614
49.62,0.976,77.09,3.0
42.49,0.242,60.78,1.099
35.39,0.718,54.13,2.222
50.67,0.143,71.09,1.184
46.95,0.329,69.12,1.485
55.76,0.442,84.55,2.035
33.52,0.192,42.98,0.812
53.57,0.45,78.26,1.867
50.21,0.157,73.09,1.16
33.45,0.559,49.9,1.731
50.84,0.664,77.7,2.424
43.25,0.062,62.69,0.816
58.35,0.871,88.43,3.0
34.25,0.185,44.73,0.722
49.29,0.225,72.38,1.222
41.46,0.661,59.84,2.205
58.7,0.469,87.01,2.026
39.9,0.499,60.7,1.753
58.87,0.128,87.33,1.221
57.04,0.806,86.97,2.813
38.11,0.617,55.28,1.989
54.11,0.135,80.62,1.026
59.87,0.374,90.46,1.794
37.58,0.81,54.56,2.355
43.1,0.568,60.48,1.992
45.61,0.109,69.38,0.868
38.85,0.373,53.95,1.336
30.46,0.243,43.24,1.059
36.6,0.517,56.69,1.706
38.46,0.843,58.89,2.6
43.31,0.436,62.71,1.606
35.13,0.433,47.96,1.453
56.2,0.905,84.47,3.0
51.15,0.576,78.05,2.137
32.56,0.566,50.39,1.767
49.5,0.262,71.98,1.409
49.61,0.608,73.91,2.17
58.69,0.576,90.75,2.207
30.09,0.397,41.15,1.172
37.44,0.991,58.39,3.0
57.83,0.882,89.91,3.0
57.96,0.75,88.42,2.786
51.62,0.537,77.78,2.041
52.97,0.462,83.06,1.808
32.74,0.185,46.71,0.795
45.42,0.306,68.69,1.365
36.95,0.774,53.92,2.283
35.44,0.454,53.61,1.426
54.31,0.882,85.47,2.853
34.05,0.148,44.37,0.803
44.06,0.508,66.62,1.756
58.16,0.647,87.91,2.505
35.57,0.517,48.93,1.672
59.34,0.889,92.54,3.0
59.83,0.99,94.74,3.0
46.67,0.116,67.67,0.904
35.1,0.13,48.73,0.737
39.48,0.13,55.29,0.807
42.73,0.681,69.4,2.208
39.28,0.373,54.72,1.496
38.42,0.733,59.62,2.268
59.17,0.405,89.13,1.89
34.6,0.628,49.42,1.848
52.0,0.77,79.72,2.687
30.01,0.548,40.52,1.622
47.89,0.54,70.66,1.968
57.48,0.088,84.4,1.003
38.64,0.411,53.18,1.49
35.57,0.546,53.19,1.615
49.55,0.462,72.12,1.901
51.38,0.901,76.71,2.976
50.64,0.907,76.3,2.942
39.58,0.822,64.61,2.423
37.57,0.375,50.4,1.424
58.68,0.717,91.06,2.616
57.7,0.395,85.19,1.947
43.72,0.233,62.65,1.195
55.39,0.343,83.88,1.788
43.57,0.071,63.25,0.76
42.73,0.332,61.0,1.47
34.7,0.461,47.57,1.583
42.79,0.955,67.44,2.908
46.12,0.313,68.78,1.421
30.68,0.902,45.92,2.503
43.32,0.229,63.57,1.304
53.44,0.191,77.76,1.238
50.4,0.519,74.1,2.008
49.05,0.673,74.53,2.394
57.29,0.044,84.96,0.87
30.54,0.221,42.81,0.969
46.71,0.456,70.49,1.691
53.62,0.331,78.26,1.5
46.24,0.713,73.42,2.393
39.72,0.511,57.93,1.67
34.09,0.16,47.26,0.908
56.63,0.894,85.33,3.0
44.12,0.293,63.97,1.057
56.34,0.731,87.6,2.671
47.58,0.78,74.33,2.646
50.23,0.963,81.26,3.0
54.13,0.499,82.64,1.92
49.77,0.616,75.89,2.227
41.94,0.335,60.22,1.337
45.41,0.678,67.4,2.226
54.09,0.463,83.27,1.855
41.21,0.438,62.46,1.631
41.64,0.855,61.61,2.744
32.87,0.05,46.34,0.52
57.44,0.882,90.49,2.915
32.73,0.852,47.25,2.534
49.45,0.506,75.23,2.017
42.4,0.49,60.68,1.885
42.17,0.362,56.78,1.372
50.39,0.994,78.26,3.0
32.01,0.111,44.4,0.664
47.81,0.59,71.81,2.09
53.16,0.682,86.88,2.512
54.85,0.934,86.12,3.0
35.12,0.78,53.16,2.285
56.92,0.644,87.8,2.387
49.68,0.117,71.31,1.086
56.46,0.374,86.43,1.684
44.56,0.139,64.85,0.845
46.26,0.881,71.94,2.856
57.57,0.75,87.36,2.723
57.0,0.758,84.61,2.629
43.44,0.652,64.42,2.158
38.23,0.507,56.78,1.667
41.8,0.15,58.88,0.859
41.63,0.33,61.17,1.559
38.61,0.137,54.13,0.79
38.06,0.725,58.1,2.203
55.83,0.16,80.34,1.379
32.1,0.702,47.95,2.168
50.33,0.692,75.4,2.495
35.18,0.459,47.97,1.485
40.34,0.135,57.02,0.94
31.85,0.315,47.92,1.189
38.1,0.32,51.96,1.274
53.05,0.7,81.33,2.375
56.55,0.114,84.76,1.114
36.65,0.829,60.21,2.644
43.91,0.761,65.83,2.498
44.11,0.186,62.43,1.018
56.21,0.719,83.91,2.604
52.88,0.669,82.91,2.416
45.39,0.748,67.38,2.414
50.12,0.189,72.59,1.171
55.42,0.158,77.92,1.318
30.29,0.236,43.64,1.003
42.09,0.366,63.85,1.396
57.22,0.794,90.0,2.931
52.21,0.738,76.75,2.65
46.29,0.925,72.82,2.99
45.89,0.059,62.43,0.799
40.43,0.012,56.88,0.463
45.62,0.699,69.59,2.328
49.66,0.279,73.75,1.458
42.55,0.334,63.16,1.29
51.42,0.547,77.54,2.012
55.84,0.102,78.03,1.097
34.64,0.643,52.35,1.936
43.55,0.325,63.82,1.45
42.24,0.633,61.58,2.066
50.62,0.834,74.86,2.817
37.5,0.171,56.1,0.904
49.21,0.931,78.78,2.973
