Temperature_C,Salinity_ppt,Optimal_Frequency_kHz,Optimal_Power_W
68.59,42.71,139.301,3.5421
36.51,23.2,101.616,2.9494
75.66,37.78,139.164,3.0167
22.4,39.42,94.433,3.6137
49.5,0.13,90.47,1.398
62.95,0.42,98.733,1.0491
78.84,0.77,109.978,0.6902
74.65,30.77,137.659,2.7349
41.21,31.51,111.98,3.3452
38.25,23.8,102.72,2.8233
78.08,10.39,112.952,1.1132
76.53,31.7,131.428,2.4762
43.29,49.89,129.651,4.5439
59.24,49.76,141.537,4.6006
22.88,49.1,107.002,4.4977
24.7,35.15,91.8,3.3081
77.58,34.69,135.158,2.7231
63.44,5.66,103.455,1.3437
41.63,3.89,82.506,1.6214
56.8,33.53,123.289,3.0487
27.56,1.28,63.767,1.7294
71.78,27.9,128.395,2.427
43.53,23.81,103.749,2.7105
48.99,17.55,104.784,2.2823
32.67,40.72,112.05,3.9669
40.55,0.31,75.557,1.4881
62.5,42.2,142.23,3.916
35.75,40.03,110.119,3.803
56.4,41.73,130.305,3.6729
76.2,0.31,105.05,0.6781
68.61,15.38,109.386,1.5211
40.75,0.36,75.428,1.4347
75.53,0.37,105.907,0.7124
22.96,32.44,85.797,3.2488
36.11,47.25,113.212,4.034
56.9,36.99,127.676,3.3255
54.62,35.1,121.681,3.3088
57.48,23.46,110.815,2.3219
42.97,25.47,107.693,2.7075
54.98,48.76,138.171,4.3581
34.94,42.86,115.553,3.9339
58.52,0.92,98.248,1.207
26.37,34.65,97.944,3.2717
71.59,23.23,118.694,1.9165
70.65,0.19,100.522,0.7729
49.51,46.6,133.858,4.3783
70.44,0.62,103.098,0.836
22.4,14.04,64.303,2.2019
50.02,47.3,132.386,4.2759
71.83,39.04,139.785,3.3567
38.61,36.63,109.777,3.5716
43.47,44.54,124.768,4.2249
55.45,37.9,129.905,3.5425
79.33,1.73,109.166,0.7047
23.29,46.04,100.3,3.9429
41.47,45.14,123.178,4.0865
35.79,12.83,83.554,2.0862
70.89,38.41,133.987,3.1828
64.8,49.99,142.825,4.1888
27.59,48.74,109.936,4.3628
69.35,0.51,102.353,0.862
59.75,6.03,106.938,1.5567
63.62,46.1,143.639,4.204
42.32,34.27,111.092,3.3352
77.53,32.33,139.32,2.663
40.14,34.58,110.858,3.33
40.07,0.26,73.225,1.3832
39.95,35.61,113.485,3.5252
64.43,20.19,113.886,1.932
67.34,22.33,116.623,1.9594
61.55,35.44,126.14,3.0232
55.76,28.05,119.072,2.7464
24.78,46.59,105.847,4.2048
57.2,30.16,120.321,2.8576
35.17,35.15,106.495,3.4529
23.65,36.14,93.102,3.4595
35.74,37.15,110.698,3.6613
43.19,46.88,124.824,4.184
59.01,34.63,122.145,2.9883
54.84,5.3,99.751,1.5343
34.64,36.23,102.66,3.2663
76.9,33.94,137.41,2.7747
41.43,41.26,115.427,3.6689
76.49,19.29,119.498,1.6092
27.28,48.09,106.703,4.33
33.55,33.33,107.137,3.5412
43.02,35.1,111.621,3.304
54.05,0.55,93.535,1.2836
54.9,37.74,131.88,3.7339
34.8,22.0,94.224,2.6905
37.43,25.27,103.88,2.9048
58.51,7.52,110.432,1.6823
64.88,47.35,143.623,3.9491
38.84,0.27,73.995,1.4833
26.76,33.81,97.726,3.4355
42.94,36.34,113.789,3.5068
47.49,0.53,81.711,1.3161
49.26,0.93,88.895,1.4272
47.5,38.48,116.496,3.3644
77.06,5.34,108.558,0.8807
70.95,0.88,105.64,0.8957
69.72,0.58,102.582,0.8937
68.56,0.38,100.578,0.8522
58.86,32.42,125.603,3.0468
23.42,1.69,53.796,1.6692
48.87,0.37,83.048,1.2698
71.73,0.37,104.079,0.8347
51.05,0.31,87.604,1.2679
24.35,34.8,88.802,3.2011
38.05,0.4,74.136,1.5388
65.18,48.54,145.513,4.2385
50.2,24.31,109.043,2.5254
31.01,43.02,107.504,3.9325
29.37,0.3,65.464,1.7662
27.08,47.63,108.636,4.4049
79.27,0.64,106.628,0.6087
36.33,0.85,72.781,1.5757
74.47,2.68,108.07,0.876
75.76,32.43,137.745,2.5932
22.29,40.68,94.863,3.6832
48.07,40.33,121.545,3.6191
59.85,49.67,142.306,4.2432
39.26,46.3,121.349,4.1708
64.28,27.31,125.288,2.4893
76.86,39.08,141.027,3.0722
41.33,0.98,78.693,1.5135
68.27,26.74,121.154,2.3119
70.11,36.8,137.117,3.1645
53.95,47.65,142.669,4.5317
44.41,9.57,94.646,1.8606
36.21,0.88,69.064,1.4496
36.61,36.71,107.637,3.3931
75.25,0.51,107.765,0.758
68.3,0.19,102.08,0.9105
52.51,1.04,88.159,1.2304
60.62,42.08,135.519,3.7591
34.91,16.54,89.299,2.3515
54.61,4.2,99.236,1.4957
74.1,36.31,138.324,3.0491
78.74,2.01,113.662,0.7884
39.36,49.02,125.338,4.5918
44.27,37.63,115.472,3.4807
78.11,39.83,141.129,3.0311
77.84,7.97,109.505,0.9472
28.37,0.03,63.331,1.703
73.1,41.14,140.177,3.2416
51.04,38.36,129.795,3.7659
22.87,33.22,87.452,3.2588
71.71,0.53,105.551,0.8589
74.65,13.27,109.453,1.2321
40.75,22.36,101.933,2.6697
45.61,32.08,114.925,3.3226
21.89,0.97,48.673,1.6579
22.62,32.31,84.633,3.13
74.91,0.41,106.072,0.733
77.03,26.72,127.927,2.1294
51.96,0.44,87.933,1.2162
55.39,45.84,137.53,4.2593
77.0,0.82,106.591,0.6792
58.94,40.93,137.962,3.8109
78.42,40.47,140.56,2.9529
46.44,30.46,111.301,2.9586
57.39,34.6,124.981,3.2259
51.53,11.77,104.062,1.9559
60.26,40.53,133.182,3.6327
73.43,0.07,100.475,0.7024
31.47,39.89,108.199,3.8489
25.41,47.32,103.107,4.0895
69.59,38.32,141.733,3.4446
30.96,32.37,101.292,3.3106
78.32,0.54,104.684,0.5831
66.48,33.01,127.766,2.7128
34.76,33.85,107.513,3.5215
65.07,25.01,117.29,2.1966
53.98,0.66,91.719,1.2663
52.8,0.81,91.87,1.2862
38.8,40.52,112.983,3.7573
53.41,0.3,88.387,1.1892
60.45,49.15,141.703,4.315
49.0,24.93,111.985,2.7617
69.04,44.71,147.501,4.0358
71.77,0.29,99.723,0.7342
56.23,0.88,95.936,1.2237
65.61,19.91,114.269,2.0432
23.08,5.35,59.579,1.9763
25.8,11.22,66.852,2.094
22.42,27.99,74.44,2.7043
29.82,0.63,65.932,1.6723
23.44,30.48,80.997,2.9175
44.49,10.95,92.164,1.9594
31.15,30.84,97.973,3.1965
63.41,12.23,109.962,1.6246
29.59,45.98,108.833,4.1084
75.63,7.62,111.232,1.0723
50.23,43.06,131.025,4.1929
40.21,0.31,74.613,1.4844
72.01,35.63,136.33,3.0174
56.79,32.16,120.324,2.907
20.26,40.9,89.415,3.393
24.54,22.69,74.417,2.5533
63.21,36.91,133.166,3.3034
78.32,31.36,139.115,2.6208
53.9,30.18,115.043,2.7935
48.63,32.18,116.595,3.0565
38.19,47.46,120.402,4.3694
36.52,0.75,72.492,1.5674
46.58,22.0,103.833,2.4989
74.57,28.27,124.29,2.1886
43.14,27.91,109.103,2.9992
68.31,37.76,138.738,3.2994
30.6,46.58,108.479,4.1046
35.56,0.51,72.604,1.5824
29.92,42.27,108.327,3.991
45.32,0.34,80.159,1.3807
29.22,21.15,83.593,2.5889
79.95,35.19,145.325,3.0548
67.9,0.62,99.458,0.9261
49.31,13.44,103.89,2.0951
31.97,0.31,67.144,1.4881
54.53,46.62,139.668,4.513
60.81,0.42,100.803,1.1694
57.7,33.76,123.079,2.9925
25.37,39.68,102.556,3.8304
26.64,0.79,62.982,1.7301
50.51,42.87,129.896,4.0421
35.9,32.97,107.766,3.2834
45.98,40.37,120.062,3.6089
59.8,29.72,120.326,2.7222
59.22,46.08,139.914,4.2184
76.22,0.61,107.961,0.7505
52.3,48.03,139.442,4.4922
56.61,12.33,106.371,1.7964
26.04,31.48,93.71,3.2321
36.93,0.32,74.34,1.5635
43.2,0.43,80.454,1.4826
57.79,6.93,102.032,1.4531
51.39,44.31,131.339,4.0572
71.9,37.44,135.662,2.9447
20.33,0.64,43.753,1.645
52.73,0.56,88.726,1.2706
26.33,2.5,62.657,1.8058
65.47,0.58,97.725,0.9522
36.35,43.06,114.664,4.0644
56.9,0.68,94.511,1.1965
66.07,42.56,143.649,3.8148
58.97,33.0,125.718,3.1876
41.14,7.68,88.7,1.8612
21.95,36.93,91.214,3.5584
75.62,0.4,105.69,0.7108
79.55,8.1,108.609,0.8146
42.62,31.1,106.914,2.8941
26.18,44.01,99.804,3.8188
67.02,0.85,100.604,0.9709
26.32,4.17,63.691,1.8674
63.07,42.71,137.364,3.7928
27.39,3.23,64.044,1.7511
28.05,38.96,104.43,3.9191
22.51,49.06,102.878,4.2245
61.52,24.37,112.371,2.1971
57.06,48.89,141.205,4.4557
32.27,40.53,106.895,3.7533
75.35,25.9,124.882,2.1031
45.43,32.35,115.048,3.1813
64.19,38.83,134.819,3.3117
26.15,11.01,69.767,2.1058
69.71,14.8,115.435,1.6106
44.21,45.81,124.394,4.4416
72.65,45.31,140.321,3.5566
58.18,44.98,138.458,4.0682
31.57,30.91,104.529,3.3146
45.67,0.53,81.654,1.3216
42.23,0.61,79.698,1.4358
52.73,30.87,119.072,3.0122
45.76,48.29,129.081,4.5262
25.25,13.6,67.908,2.2057
39.88,0.29,76.693,1.4964
34.5,38.17,108.752,3.6384
32.47,33.24,102.356,3.3678
55.76,47.75,139.224,4.3295
49.78,31.49,114.753,3.104
68.4,30.69,122.594,2.4361
26.33,0.63,60.756,1.7152
71.01,35.12,133.576,2.7643
60.83,43.7,135.056,3.7577
59.52,26.5,116.45,2.5135
45.37,43.4,122.981,3.8679
31.86,35.64,108.99,3.6394
23.76,26.82,77.633,2.7945
69.61,15.22,109.983,1.4507
50.59,46.56,135.505,4.4891
26.92,47.01,105.907,4.1318
47.86,42.42,124.078,3.8185
76.88,46.96,147.63,3.6134
37.53,0.35,70.717,1.4823
53.16,36.96,120.561,3.4256
71.49,0.85,107.339,0.9341
64.88,0.92,101.745,1.041
55.44,14.11,106.912,1.9931
26.48,0.1,59.995,1.6798
21.87,0.63,49.326,1.7604
20.55,38.43,89.108,3.5917
77.95,0.13,104.883,0.5607
31.6,32.35,103.303,3.3215
34.4,35.48,105.581,3.5229
62.34,0.96,98.791,1.0995
26.75,39.19,101.934,3.6871
25.82,2.16,60.968,1.7479
79.55,20.0,122.248,1.5212
56.66,46.35,141.003,4.3439
39.05,22.51,98.846,2.7522
39.41,2.76,75.816,1.5727
62.2,37.79,132.358,3.5001
44.56,48.27,136.338,4.8818
40.04,32.03,106.437,3.2034
51.94,45.47,133.974,4.3822
34.36,38.71,107.203,3.6553
72.38,0.59,103.685,0.7973
35.62,0.59,71.343,1.5891
60.57,31.07,127.067,3.0451
39.76,41.3,115.96,3.7936
78.89,39.56,140.274,2.9265
58.54,0.47,99.297,1.2426
26.5,38.94,101.261,3.8036
27.38,49.43,107.417,4.3729
50.04,9.67,101.838,1.8415
71.61,0.09,102.653,0.825
23.42,18.43,71.745,2.3858
60.63,1.0,96.284,1.105
31.3,30.2,102.792,3.2547
65.26,17.58,112.467,1.9123
20.41,48.77,101.043,4.3311
42.23,30.48,114.065,3.2055
40.46,48.34,122.231,4.4098
49.27,0.84,88.602,1.4028
49.37,0.36,82.861,1.2495
68.04,0.04,98.974,0.8701
37.5,0.26,70.922,1.4495
75.82,11.99,113.199,1.2134
58.0,33.25,123.535,2.9041
22.2,0.6,49.503,1.6583
24.14,4.3,60.159,1.9275
46.78,36.14,118.33,3.5403
21.63,0.1,47.124,1.6874
46.88,38.52,123.419,3.8363
61.88,30.63,125.802,2.8301
37.28,29.35,105.816,3.1281
39.0,47.81,120.112,4.2906
42.68,47.68,128.53,4.4813
27.33,0.38,60.112,1.6602
49.85,39.58,122.591,3.6708
29.86,0.36,66.925,1.6906
32.01,47.2,111.35,4.2517
70.47,38.47,134.512,3.1515
54.53,0.63,89.553,1.2061
43.77,48.74,130.144,4.4727
30.88,44.32,111.194,4.0189
75.96,18.79,119.823,1.6257
53.1,34.09,120.758,3.1577
21.35,2.08,51.951,1.7959
55.94,0.21,92.716,1.1952
25.13,0.31,57.322,1.7905
35.57,45.09,108.153,3.7301
29.8,28.9,94.729,2.9487
47.69,0.11,85.741,1.3749
75.97,30.17,137.191,2.5828
40.23,7.13,83.039,1.7777
39.25,0.42,75.185,1.5058
40.1,42.25,119.389,4.0942
45.66,11.17,97.308,1.9375
45.83,0.66,80.323,1.3304
59.52,0.84,97.538,1.185
52.44,39.18,128.652,3.7597
52.17,48.31,136.169,4.6228
25.29,46.36,104.443,4.2426
67.52,41.61,137.836,3.4852
48.43,30.83,107.205,2.7281
28.43,33.92,100.473,3.4326
24.38,24.89,77.707,2.6496
28.69,0.28,66.318,1.7386
75.0,0.5,106.426,0.7569
25.12,30.28,86.746,2.9681
27.86,31.03,94.656,3.1817
58.35,39.08,133.331,3.6852
73.75,34.19,138.949,2.9542
47.71,36.15,118.633,3.4379
58.25,44.45,142.033,4.269
58.8,42.66,135.726,3.9775
74.04,0.11,103.328,0.7184
25.54,24.42,79.686,2.657
41.19,2.3,79.08,1.5049
77.0,0.79,104.091,0.6384
63.96,30.31,119.859,2.4066
53.79,47.15,139.261,4.4279
22.4,30.27,79.455,2.9279
44.72,5.92,88.365,1.6348
47.94,0.43,84.206,1.3101
25.1,3.68,63.123,1.8928
29.87,46.11,111.369,4.2659
48.49,30.29,110.081,2.8592
51.35,20.81,108.236,2.3792
75.95,30.98,135.506,2.5799
23.84,40.01,98.997,3.896
33.93,0.45,69.304,1.5841
21.1,37.8,85.486,3.2759
60.82,34.91,125.476,3.1353
55.13,14.28,106.269,1.9637
30.81,14.53,78.305,2.1726
72.61,0.35,106.192,0.8159
26.87,0.34,60.088,1.696
36.62,41.11,110.386,3.7286
57.53,9.25,104.493,1.7059
79.28,0.97,109.895,0.6681
51.17,41.41,123.679,3.5833
57.77,9.04,108.337,1.7652
62.67,38.98,134.367,3.5254
53.29,45.53,133.954,4.1682
25.32,8.45,62.604,1.9699
43.91,47.01,130.375,4.4888
59.54,0.54,96.187,1.1433
40.73,23.56,105.317,2.8623
65.38,36.48,130.927,3.1391
62.88,1.91,99.994,1.1236
41.28,5.4,82.135,1.7103
20.35,45.43,95.85,3.8083
31.46,49.51,112.068,4.5084
52.63,31.36,114.145,2.757
36.76,0.04,75.746,1.5615
72.41,30.45,126.838,2.4053
62.4,36.34,131.684,3.2494
66.98,34.15,124.628,2.7595
24.98,40.36,96.724,3.6041
24.39,35.22,92.727,3.4276
62.23,1.84,100.356,1.1448
54.71,31.52,120.327,3.006
68.49,47.22,145.769,4.031
61.5,23.6,114.521,2.2332
64.31,38.18,131.772,3.2139
44.47,5.95,89.991,1.709
66.3,3.93,106.587,1.205
71.0,0.75,101.906,0.8369
32.25,24.75,95.225,2.8312
57.91,0.94,95.862,1.1835
67.85,0.3,101.305,0.9291
47.32,30.85,114.088,3.0574
53.47,45.73,137.557,4.3893
77.64,2.05,106.835,0.691
29.72,24.7,89.508,2.696
75.09,43.19,146.688,3.535
33.46,0.57,69.905,1.5855
43.87,0.61,80.134,1.4111
72.42,28.04,124.246,2.2028
58.71,37.32,130.929,3.4867
22.96,36.92,93.15,3.5119
70.61,48.01,139.232,3.6856
34.99,41.71,111.251,3.8748
57.48,43.11,135.631,3.9442
60.62,15.63,109.175,1.8486
41.61,3.37,79.273,1.5624
45.78,11.08,97.086,1.9533
43.35,28.84,111.385,3.1489
22.71,0.65,50.915,1.6967
22.45,0.5,51.196,1.67
72.38,24.85,120.89,2.0195
55.15,7.28,103.238,1.6295
56.84,0.58,94.284,1.2191
52.97,0.84,91.774,1.3635
74.0,0.83,105.194,0.7635
67.5,46.72,146.142,4.1061
42.41,34.65,105.054,2.9705
46.17,0.08,80.599,1.3361
21.26,32.55,81.014,3.0333
76.63,31.59,129.033,2.3104
54.78,33.17,118.818,2.9254
76.23,0.99,106.117,0.7233
49.89,41.35,124.602,3.8124
31.05,34.07,102.001,3.4242
79.67,35.24,140.967,2.7322
50.47,12.11,104.593,2.0876
30.19,15.79,75.966,2.1657
45.53,40.02,118.292,3.4676
50.19,30.74,113.167,2.929
25.97,39.11,94.336,3.4401
40.58,48.9,126.269,4.6254
65.41,31.58,128.597,2.799
37.99,4.27,78.439,1.7064
74.78,11.46,109.498,1.1909
23.49,32.45,84.421,3.0261
20.96,30.29,76.452,2.8784
30.98,38.5,107.195,3.7572
68.29,0.51,102.444,0.9591
58.73,24.5,114.917,2.356
61.76,0.53,99.648,1.111
45.36,2.62,82.839,1.4725
70.1,33.49,131.912,2.7745
30.85,26.93,97.202,3.0568
23.14,38.8,93.949,3.4975
20.86,10.09,57.79,2.1435
51.49,0.24,86.699,1.2118
35.91,30.43,104.479,3.1695
42.07,0.55,78.222,1.442
60.37,15.01,106.572,1.8377
31.19,0.7,67.44,1.6095
79.21,26.64,126.742,2.0458
20.92,29.1,70.736,2.7735
75.48,31.79,134.164,2.6016
23.95,44.49,102.302,3.9901
56.35,0.88,94.973,1.2582
50.08,49.32,136.126,4.5044
26.28,41.89,101.169,3.9404
39.93,39.79,114.493,3.6372
68.31,14.11,114.442,1.6276
54.5,22.28,110.976,2.3399
61.74,40.88,137.295,3.6328
54.63,14.04,105.822,1.9787
70.33,33.09,126.181,2.6014
39.98,42.91,119.557,4.1267
26.07,38.76,101.506,3.6284
74.59,43.27,145.558,3.6278
75.63,0.32,105.075,0.7301
71.66,40.59,142.515,3.4146
76.31,46.47,147.817,3.8513
32.95,0.36,71.678,1.6465
50.83,43.06,132.052,3.968
45.5,48.03,131.371,4.4799
71.93,0.54,102.705,0.8127
37.67,0.7,73.346,1.4943
68.93,0.3,103.039,0.9012
46.04,23.45,109.181,2.7294
74.54,33.12,137.29,2.7908
37.78,47.75,119.692,4.37
44.67,20.67,110.94,2.7286
32.47,0.51,65.192,1.5806
66.49,48.98,145.609,4.1711
21.24,0.89,46.302,1.7105
34.22,21.5,89.231,2.4767
66.48,0.79,100.95,1.0023
36.25,19.99,93.196,2.479
54.15,39.59,128.305,3.7095
77.1,38.13,141.412,3.0244
53.96,5.32,100.153,1.5801
75.51,0.92,103.82,0.6843
79.37,16.28,118.395,1.3277
69.36,45.34,143.875,3.6902
22.17,0.36,49.677,1.6666
63.85,0.24,98.46,1.0049
77.75,0.03,102.5,0.555
41.27,48.17,122.101,4.3724
35.11,0.92,68.619,1.522
44.38,38.15,118.416,3.5463
27.28,31.44,95.508,3.1786
42.55,0.01,76.77,1.3995
45.97,13.16,101.631,2.2152
68.88,9.98,105.87,1.2924
58.55,0.68,96.178,1.1962
21.86,39.67,93.065,3.7028
25.42,0.92,56.577,1.7503
46.39,4.31,88.045,1.579
49.61,43.82,132.687,4.2508
78.55,34.76,130.211,2.3996
75.71,31.11,137.054,2.575
37.7,43.73,116.293,3.9691
21.22,39.14,91.255,3.6018
61.4,31.79,123.24,2.8156
20.73,28.88,71.548,2.8612
48.08,19.71,108.508,2.4743
24.12,27.89,81.0,2.9238
50.71,7.94,98.562,1.7233
45.66,37.63,119.099,3.5392
24.72,30.39,88.194,3.029
56.85,46.46,142.366,4.3454
76.13,7.43,110.302,1.0116
44.72,31.46,109.973,3.0472
67.76,1.52,102.644,1.0026
73.77,0.25,105.576,0.7787
32.58,16.13,84.297,2.2983
78.19,0.87,103.47,0.6036
71.03,0.86,103.94,0.8641
49.07,17.04,110.379,2.4534
58.92,9.13,105.085,1.597
74.38,0.9,108.066,0.8354
38.38,0.06,74.138,1.5211
54.63,28.32,118.393,2.82
37.35,0.68,71.545,1.4287
78.22,22.11,120.16,1.649
43.19,0.13,78.659,1.4342
45.14,0.97,78.405,1.3569
60.16,49.19,142.134,4.4024
54.15,38.26,127.501,3.42
67.99,0.03,104.657,0.9607
30.87,0.23,66.757,1.657
64.16,44.37,142.505,4.0028
52.34,42.28,133.152,4.1229
49.18,41.79,123.51,3.7302
55.03,2.64,95.369,1.3617
59.37,41.17,142.863,4.0731
60.89,43.67,138.806,3.8539
47.58,15.93,106.088,2.1952
78.07,16.88,117.645,1.4205
23.87,49.76,102.846,4.287
23.83,39.13,97.127,3.6596
24.9,29.26,85.457,2.894
52.24,48.8,139.133,4.6447
42.44,43.05,118.608,3.8656
74.51,0.09,102.549,0.688
59.14,47.24,139.323,4.3511
53.37,47.49,137.667,4.2165
38.94,47.24,123.967,4.3759
72.2,0.35,108.268,0.8932
22.39,6.07,60.389,2.0195
52.2,43.25,133.142,3.9389
45.58,39.5,117.458,3.7082
70.18,30.2,126.657,2.4962
62.05,30.08,123.007,2.7074
31.71,10.13,73.385,1.9461
55.65,0.53,94.209,1.2346
20.55,0.21,43.19,1.7156
57.03,33.84,124.843,3.072
50.13,0.94,90.05,1.3904
33.32,18.73,87.16,2.409
59.58,22.16,115.538,2.2567
67.9,0.9,100.53,0.9642
49.55,20.49,106.806,2.4052
76.87,11.57,113.275,1.1861
73.88,0.14,106.77,0.8114
75.96,42.97,145.769,3.3827
72.65,0.53,104.374,0.8305
63.92,0.18,99.904,0.9848
49.55,26.0,111.244,2.6619
68.14,29.75,123.518,2.4315
55.47,16.85,104.869,2.0003
43.87,8.01,90.276,1.8188
42.48,0.52,78.316,1.424
28.47,29.67,94.287,3.1321
34.49,48.41,118.235,4.3408
30.18,13.83,75.409,2.0759
61.83,47.45,143.341,4.3217
75.21,49.75,146.686,3.9157
64.34,17.24,114.364,1.9546
44.11,0.29,80.091,1.3739
56.54,48.89,145.53,4.7549
38.77,6.25,80.982,1.7463
62.73,0.91,98.78,1.1053
25.63,20.18,74.03,2.4781
55.65,11.07,102.004,1.7279
29.78,16.44,77.027,2.2387
26.42,46.94,103.702,4.1834
79.53,0.78,107.871,0.6226
75.11,14.2,111.709,1.2679
68.06,17.8,113.694,1.695
45.07,0.97,83.492,1.4332
49.59,37.27,121.011,3.5548
49.83,0.17,89.789,1.3981
39.38,0.24,73.028,1.4092
40.42,11.48,90.136,1.9859
36.61,0.75,71.022,1.5574
54.97,0.86,94.595,1.259
28.85,0.27,60.879,1.639
21.9,0.43,46.877,1.6577
21.32,31.41,78.56,3.0815
58.74,20.02,114.543,2.1894
69.58,28.41,125.686,2.4713
79.85,48.38,144.308,3.4798
29.75,31.77,96.894,3.2456
64.32,10.6,111.769,1.5456
78.88,38.21,140.436,2.7914
57.58,36.99,126.885,3.2995
49.06,46.89,138.351,4.6391
71.96,0.44,105.404,0.8291
43.76,0.66,81.401,1.4111
78.15,0.87,104.994,0.6183
61.2,42.53,134.986,3.7447
63.91,35.75,131.9,3.1665
61.29,42.94,139.248,3.961
23.43,35.41,90.991,3.316
59.19,0.07,98.459,1.1769
43.59,0.79,77.877,1.4318
52.56,0.65,91.211,1.3067
37.24,42.97,110.394,3.7859
43.35,0.27,80.273,1.4929
22.49,3.33,54.492,1.7612
46.27,44.06,125.521,4.1107
71.66,41.6,140.258,3.508
51.0,43.18,126.771,3.825
35.97,37.51,109.169,3.6547
43.81,40.71,116.868,3.5964
61.21,47.26,143.52,4.2308
26.18,47.54,107.332,4.3189
22.25,30.1,83.039,3.0937
39.41,37.63,112.924,3.6737
39.9,10.65,89.015,2.0672
31.82,29.54,102.892,3.2708
72.5,34.09,133.656,2.8535
64.68,46.29,140.347,3.9069
46.1,35.27,115.866,3.3928
32.53,20.99,88.751,2.5726
68.26,44.99,150.0,4.1752
69.03,27.71,127.704,2.5035
72.06,38.94,143.74,3.2964
58.78,33.64,124.73,2.9817
46.12,38.32,120.568,3.6323
66.89,38.18,135.686,3.1763
69.04,28.84,127.95,2.5752
75.33,32.13,131.346,2.5428
70.52,0.28,97.577,0.7442
54.85,39.35,127.523,3.4749
76.2,0.63,104.136,0.681
78.88,0.57,109.078,0.6861
74.15,0.28,107.314,0.8008
29.7,0.31,63.39,1.649
27.82,39.22,106.23,3.8993
23.17,36.54,92.629,3.5317
20.83,16.22,63.582,2.2816
22.36,0.54,49.734,1.6985
39.38,2.85,76.092,1.5843
22.83,6.38,60.87,2.053
79.09,0.64,104.176,0.5363
49.8,31.92,115.053,3.0194
47.9,40.98,122.424,3.6344
33.86,33.63,107.072,3.5823
24.02,37.53,94.265,3.5048
64.45,0.04,98.539,0.9561
50.85,0.89,88.409,1.3363
21.16,27.72,76.303,2.9353
57.36,27.97,115.665,2.6227
58.49,8.7,102.221,1.5506
21.92,49.57,104.008,4.4337
23.61,0.27,53.401,1.7478
59.02,39.75,128.686,3.3692
53.64,43.58,141.42,4.3804
27.58,37.21,100.713,3.5879
39.21,40.19,112.507,3.5909
51.29,24.7,111.239,2.5705
69.36,0.32,107.349,1.0092
44.36,48.87,125.039,4.3537
36.13,4.26,74.992,1.7094
47.81,0.4,88.745,1.4322
33.94,32.41,105.374,3.4026
43.35,39.31,114.041,3.4703
46.23,31.57,111.294,3.0141
69.65,24.39,120.705,2.1141
74.26,8.9,112.257,1.1744
43.58,48.29,128.322,4.4953
67.68,38.33,140.169,3.4291
29.73,0.61,63.052,1.6196
76.71,38.08,137.519,3.0851
70.1,38.51,137.654,3.2899
24.14,0.31,56.276,1.7367
42.99,0.86,79.339,1.4303
40.93,15.11,96.77,2.2627
45.43,4.68,88.294,1.6156
79.97,33.77,140.826,2.7158
24.31,7.05,62.247,1.872
35.03,39.28,110.672,3.6343
56.38,43.63,132.726,3.8268
61.51,37.79,137.159,3.5942
67.57,38.04,135.5,3.2272
25.8,0.34,58.34,1.7445
44.66,48.82,132.755,4.5079
57.28,28.81,117.703,2.649
48.44,17.4,106.448,2.3917
64.39,0.07,99.801,1.0162
41.57,47.34,123.476,4.3767
40.18,48.89,129.245,4.8851
24.04,29.65,84.969,2.9786
51.25,43.78,134.077,4.172
21.41,33.62,81.6,3.1107
51.03,30.82,115.769,2.8441
25.95,31.96,91.967,3.2066
27.69,0.59,64.066,1.7517
30.13,48.54,112.346,4.4127
79.35,33.41,138.244,2.6502
46.28,41.09,120.0,3.6721
37.29,49.15,127.403,4.6884
23.24,49.95,106.216,4.5619
51.72,34.45,118.54,3.1283
24.17,0.38,55.524,1.7219
65.73,11.64,106.951,1.467
43.18,37.53,117.45,3.7068
44.87,41.25,119.192,3.8079
30.55,33.21,101.386,3.3061
62.76,7.19,106.182,1.3923
52.4,45.39,138.749,4.4592
66.47,47.51,144.121,4.0673
72.72,0.67,106.183,0.8341
65.2,47.09,143.223,4.1571
42.11,0.51,77.759,1.4374
64.54,12.75,109.656,1.6151
63.9,44.39,140.7,3.9643
32.35,15.69,80.103,2.1943
71.54,49.91,144.443,4.071
68.71,11.26,110.448,1.3971
66.61,32.58,128.462,2.8377
53.71,37.83,125.412,3.561
24.26,0.32,55.106,1.6546
57.48,0.76,92.719,1.1439
53.33,0.05,89.459,1.2532
39.81,27.86,105.963,3.0646
20.45,35.88,82.706,3.2477
44.14,22.17,106.808,2.6204
71.81,40.49,140.48,3.4138
29.57,0.58,64.027,1.6919
52.61,0.87,87.643,1.2088
50.34,42.75,136.573,4.1863
71.93,0.29,101.576,0.7693
76.41,49.53,145.554,3.7886
31.46,24.56,94.555,2.854
61.44,49.9,144.269,4.4951
65.81,18.22,114.085,1.8321
74.88,39.06,139.494,2.9739
22.36,11.17,63.392,2.1038
20.19,0.23,41.032,1.674
30.63,21.86,87.023,2.5979
22.37,0.14,49.668,1.6522
77.81,21.94,124.147,1.7145
57.71,28.8,117.737,2.6444
45.17,3.19,85.131,1.553
39.2,0.97,76.0,1.5558
70.84,41.58,144.243,3.6869
56.19,44.97,142.752,4.3209
34.8,17.52,87.333,2.2886
25.08,46.43,106.524,4.3027
47.84,31.86,115.879,3.1763
77.78,0.72,104.376,0.6137
57.01,29.86,119.283,2.68
58.18,0.62,97.311,1.1944
29.38,1.45,64.136,1.6783
